,Date,Time,In_Temperature,In_Humidity,Out_Temperature,Out_Humidity,SB-51-00,SP-11-00,SP-19-01,TGS2602-B00,TGS2620-C00,SP-31-00,SP3S-AQ2-01
1382,23/06/2021,00:56:19,39.66669209836983,31.149156939040203,27.19399739583333,36.27693040734813,0.02876513352662835,0.2069751991454294,0.0858391088051274,0.2533169418586908,0.4421654814588738,0.020414368991301703,0.21240694643674618
1383,23/06/2021,01:16:19,39.58711629917856,31.31222501970957,27.134361979166677,36.81724812296099,0.030715312070807688,0.20921290401342896,0.087351747291317,0.2526043766213951,0.43955274225545593,0.020864410193804396,0.20888162368380847
1384,23/06/2021,01:36:19,39.52836906487628,31.44955621677984,26.905143229166665,37.513361517310535,0.032127941400884374,0.21128809400274684,0.0887143720433389,0.25137926445902636,0.4375525591332212,0.0212769479627651,0.20558132153212205
1385,23/06/2021,01:56:19,39.45359985758247,31.57345947458101,27.119674479166672,37.37401631149277,0.03321554097359902,0.21338828628109252,0.09002699221730501,0.2502041568747141,0.43600241721348953,0.021651982298184103,0.20298108347321797
1386,23/06/2021,02:16:19,39.4032196536202,31.677119096665898,26.92673177083333,37.81792041304612,0.03419688081794581,0.2163885609644436,0.09163338928734927,0.24732889363650257,0.4355461254387307,0.02224578666259735,0.19796812452311885
1387,23/06/2021,02:36:19,39.28946364538033,31.874062205945936,26.48640625,38.77317949987387,0.03485944147718678,0.21942633908133669,0.09322103464062276,0.24397858690676033,0.4351023348084848,0.022752083015412754,0.19474907981077338
1388,23/06/2021,02:56:19,39.1297779812314,32.11189949390911,26.234218749999997,39.22240123761502,0.04102875629482572,0.2413971005646265,0.09565875782084544,0.21806371432931487,0.4442906760262475,0.023583409125591405,0.1893985899587982
1389,23/06/2021,03:16:19,38.99323516695913,32.28992141603723,26.19345052083333,39.368029706827,0.04126627804059124,0.2444348786815198,0.09675885853807416,0.21736365023653298,0.4440406531359684,0.023833432015870605,0.18781094460552472
1390,23/06/2021,03:36:19,38.85722641845325,32.448920424200814,26.122864583333328,39.592986336847154,0.04176632382115075,0.24696010987334027,0.09780895467724705,0.21583851060582931,0.44347810163283996,0.024108457195177797,0.186635837021212
1391,23/06/2021,03:56:19,38.73154294143078,32.6172782991277,25.927213541666667,39.943360720383936,0.04205385014497143,0.24914781016328358,0.09868403479322445,0.21513844651304742,0.44315307187547703,0.0243459789409431,0.18521070654662064
1392,23/06/2021,04:16:19,38.6138704509041,32.78034637979705,25.833372395833333,40.21832611907136,0.041335034335419074,0.25083546467266826,0.09944660460857625,0.21578850602777355,0.44295930413551043,0.024533496108652547,0.1845481458873801
1393,23/06/2021,04:36:19,38.49495180692252,32.918287937743195,25.831614583333337,40.164227788272186,0.04381651152144039,0.25741731725927,0.10068421791545865,0.20922540515794286,0.4425905203723486,0.025021040744697104,0.1789601342896383
