@relation 'Garbage Smell'
@attribute In_Temperature numeric
@attribute In_Humidity numeric
@attribute SB-51-00 numeric
@attribute SP-11-00 numeric
@attribute SP-19-01 numeric
@attribute TGS2602-B00 numeric
@attribute TGS2620-C00 numeric
@attribute SP-31-00 numeric
@attribute SP3S-AQ2-01 numeric
@attribute Average {'1','2','3','4','5','6','7','8','9','10'}
@data
25.12149996,53.25454592,2.20189534,2.547045689,3.166346138,3.428926428,1.099338147,2.317062133,2.072295974,8
25.10975051,53.23638768,2.203945527,2.545795575,3.17205291,3.433933136,1.102369675,2.327413081,2.0736711,8
25.13333842,53.18837263,2.205826949,2.546920678,3.17729714,3.438539808,1.105563717,2.335351308,2.0736711,8
25.12621754,53.15851581,2.208733466,2.544045414,3.185466638,3.445252922,1.109932867,2.35329045,2.0736711,8
25.10832634,53.13964548,2.210002332,2.544295437,3.188598175,3.448078181,1.111939301,2.359916057,2.0736711,8
25.12087689,53.10968694,2.2123838,2.545295529,3.195092519,3.454209992,1.11531461,2.371142085,2.078540296,8
25.13280435,53.03588413,2.213452648,2.544420449,3.197661505,3.457935333,1.116858501,2.377305149,2.079177854,8
25.12488238,53.03349355,2.215184056,2.543045323,3.202649461,3.46237949,1.11957125,2.387387322,2.079821663,8
25.10610107,53.06324865,2.216652941,2.5427953,3.206512315,3.466211091,1.121846458,2.394344209,2.08033421,8
25.1177615,52.96243737,2.218546864,2.543170334,3.211569028,3.471636588,1.124559206,2.406489071,2.081359304,8
25.13591974,52.96075888,2.221553389,2.543170334,3.21966977,3.477330859,1.129872193,2.42187798,2.081359304,8
25.12114392,52.93675135,2.222290957,2.540882625,3.221957479,3.481262469,1.130753524,2.427140961,2.081359304,8
25.11375601,52.91798276,2.223941108,2.542920311,3.225839084,3.486312931,1.133147493,2.434429129,2.081359304,8
25.12105491,52.91930521,2.225391241,2.542920311,3.230358248,3.491144624,1.135616469,2.442942408,2.081359304,8
25.12292414,52.87439282,2.226647606,2.541913969,3.233027242,3.494563687,1.137472889,2.446780259,2.081734338,8
25.13307139,52.82154574,2.228291506,2.540113804,3.237115117,3.499239115,1.139573081,2.458837613,2.087359854,8
25.10182854,52.84667226,2.229266595,2.538451152,3.239515336,3.502795691,1.140941956,2.465644486,2.087609876,8
25.11927469,52.76330714,2.229685384,2.539601257,3.240152895,3.504739618,1.140923205,2.467738428,2.086859808,8
25.1177615,52.74555581,2.22986665,2.537294796,3.24031541,3.507396112,1.141266986,2.468651012,2.088359945,8
25.10699118,52.74896366,2.231360537,2.536650987,3.244528295,3.511365225,1.143754714,2.476489229,2.088359945,8
25.10921645,52.65898629,2.233610743,2.535750905,3.249916289,3.516059405,1.146923754,2.489840452,2.088859991,8
25.12603952,52.63833575,2.235267145,2.535107096,3.25462297,3.519603479,1.149786516,2.498616255,2.088859991,8
25.11455711,52.61544722,2.237086061,2.534357027,3.258935864,3.523347572,1.15244926,2.508810939,2.088859991,8
25.12301315,52.56636403,2.239530035,2.534357027,3.265517717,3.529041843,1.156180852,2.524093588,2.088859991,8
25.10262964,52.62490781,2.240886409,2.532231833,3.268818019,3.532379649,1.158181035,2.532219332,2.088859991,8
25.11535821,53.03491773,2.242011512,2.534482039,3.272518358,3.535954976,1.160700015,2.538626168,2.090360128,8
25.13672084,53.12652272,2.248224581,2.543295346,3.291913884,3.565082643,1.169875855,2.57992995,2.096235666,8
25.13084611,53.22779177,2.24996224,2.545920586,3.297308128,3.568664221,1.17298864,2.591912297,2.095860632,8
25.13307139,54.43823911,2.251481129,2.549045872,3.302508604,3.571233206,1.175632632,2.602300748,2.096110655,8
25.14410875,54.53482872,2.273101859,2.585424203,3.378415553,3.614149635,1.21776774,2.758033756,2.109799408,8
25.12826479,54.64474454,2.274601996,2.586674317,3.383959811,3.614649681,1.220793017,2.769403546,2.109424374,8
25.10912744,54.82653035,2.277371,2.590674683,3.394260754,3.61988141,1.226762313,2.790861761,2.111549568,8
25.15292083,54.79962361,2.279539948,2.595800153,3.400380064,3.62075649,1.230487655,2.805969394,2.111549568,8
25.12532743,54.93197019,2.280802564,2.59467505,3.406480623,3.621862841,1.233519182,2.817220424,2.111549568,8
25.13342743,55.01284301,2.283627822,2.600013038,3.41540644,3.624919371,1.238888424,2.83738477,2.111549568,8
25.14473182,55.01269042,2.285684261,2.601938215,3.423007136,3.624075544,1.243226321,2.853067456,2.118050163,8
25.13841204,55.07062384,2.288484517,2.602332001,3.431701682,3.626507017,1.248439298,2.872200458,2.118050163,8
25.15327687,55.10638081,2.290897238,2.605613551,3.440108701,3.629619802,1.253202234,2.889414534,2.119050255,8
25.1477582,55.13639022,2.293528729,2.60636362,3.448715739,3.633220131,1.258352706,2.909003827,2.119050255,8
25.12568348,55.22799522,2.295991454,2.607488723,3.457379033,3.637389263,1.263321911,2.925974131,2.119050255,8
25.14731314,55.18908471,2.298229159,2.610113963,3.464092147,3.640258276,1.267222268,2.944550832,2.124944544,8
25.14028127,55.19651077,2.300954409,2.610989043,3.473130475,3.645064966,1.272566507,2.965577757,2.126488436,8
25.12390326,55.28801404,2.303498392,2.6116141,3.481406232,3.648840311,1.277429452,2.985017036,2.126738459,8
25.14820325,55.20586964,2.3057736,2.614989409,3.488344367,3.653765762,1.281842356,3.001412288,2.126738459,8
25.14134941,55.21950103,2.307705027,2.614239341,3.495057482,3.65941628,1.285467688,3.013519646,2.126738459,8
25.14811424,55.18018362,2.309417684,2.61586449,3.500207954,3.661028927,1.288492965,3.027864709,2.126738459,8
25.15211973,55.23684545,2.312149184,2.616614558,3.509240031,3.665598096,1.294093478,3.047497757,2.132989031,8
25.14152743,55.31298797,2.3145119,2.61673957,3.517359524,3.669529705,1.298825161,3.066074458,2.133114042,8
25.1396582,55.32443224,2.316437076,2.617995935,3.523335071,3.673042527,1.302437992,3.079675703,2.134239145,8
25.14677907,55.29991608,2.318968558,2.618896017,3.531523321,3.678042985,1.30733219,3.098408668,2.134239145,8
25.14571094,55.31410697,2.322293862,2.619796099,3.541367972,3.682524645,1.313363992,3.121504532,2.134239145,8
25.1274637,55.31080084,2.324437809,2.619789849,3.548706144,3.686500009,1.31771439,3.139181151,2.137114409,8
25.12247908,55.37982249,2.328556936,2.621708775,3.561194787,3.692050517,1.325583861,3.168546339,2.139239603,8
25.14829226,55.27896035,2.331082167,2.622990142,3.569220522,3.697838547,1.33005302,3.188029373,2.141739832,8
25.1421505,55.2537321,2.334588738,2.62285888,3.57935895,3.705014204,1.336009815,3.214381785,2.141739832,8
25.13574172,55.31080084,2.338801624,2.624396521,3.593097708,3.711608558,1.344260571,3.24500959,2.142783678,8
25.15568017,55.19055975,2.341076832,2.624271509,3.599229519,3.716283986,1.347679634,3.262036148,2.147377848,8
25.14081534,55.15225961,2.343877088,2.623633951,3.607811555,3.721909501,1.352136292,3.284706974,2.146865301,8
25.13360545,55.20998957,2.347121135,2.625927911,3.618593792,3.726784947,1.359030673,3.308927941,2.149428036,8
25.13146919,55.17143511,2.350277674,2.625552877,3.629082252,3.732622982,1.364843705,3.332242576,2.149428036,8
25.14321864,55.07153938,2.352534131,2.625802899,3.635920378,3.737179649,1.368381529,3.351338074,2.149428036,8
25.13262633,55.03227283,2.353740491,2.625415364,3.639901993,3.739548616,1.370387963,3.361276484,2.149428036,8
25.14357468,54.89509422,2.353409211,2.625927911,3.63932694,3.741067505,1.369206605,3.361438999,2.149428036,8
25.14758017,54.95140002,2.354496811,2.62667798,3.642558486,3.744817848,1.371700583,3.366939503,2.149428036,8
25.13467358,54.93166501,2.355184374,2.624140247,3.64478994,3.748361923,1.372888192,3.370458575,2.149428036,8
25.13796699,54.84250146,2.355184374,2.6236277,3.645233731,3.750599628,1.372406898,3.3734651,2.149428036,8
25.11179777,54.92851148,2.356690761,2.624521532,3.649546626,3.752637314,1.375669696,3.382465924,2.149428036,8
25.12550546,54.97383078,2.359497268,2.624659045,3.658384935,3.75598137,1.381120195,3.401911454,2.149428036,8
25.13244831,54.78767071,2.359634781,2.621965048,3.658178666,3.76001924,1.380551393,3.403686617,2.149428036,8
25.12675161,54.79550367,2.3609349,2.620427407,3.661922759,3.761556881,1.382870356,3.413149983,2.150803162,8
25.1388571,54.62989242,2.362297525,2.619789849,3.665360574,3.767413667,1.38445175,3.424163492,2.154678517,8
25.12212304,54.66437781,2.36333512,2.617364627,3.668360848,3.76864503,1.386220662,3.431145381,2.153678425,8
25.12034282,54.56402431,2.363178855,2.615489455,3.66782955,3.768338752,1.385514348,3.43004528,2.152678334,8
25.11829557,54.53157346,2.363197607,2.613864306,3.668092074,3.770220174,1.385483095,3.43026405,2.149428036,8
25.11740546,54.21667811,2.361766226,2.611114055,3.663166623,3.775233133,1.381257708,3.422938379,2.149428036,8
25.12497139,54.3655553,2.364066437,2.610488997,3.669779728,3.772701651,1.386076899,3.43616459,2.149428036,8
25.12078787,54.19668879,2.364810255,2.608488814,3.671448631,3.778920971,1.386676954,3.44380279,2.149428036,8
25.10111645,54.24511076,2.365122783,2.606113597,3.672429971,3.779608533,1.386508189,3.44653429,2.149428036,8
25.13093512,53.97919687,2.35972854,2.604863482,3.654859612,3.774620577,1.374625851,3.408974601,2.149428036,8
25.14873732,54.68340073,2.360978654,2.60811378,3.658678712,3.777420833,1.378132422,3.414625118,2.149428036,8
25.13841204,55.12138552,2.251024837,2.599631753,3.321766617,3.667010725,1.174176249,2.660824856,2.058669727,8
25.12550546,55.63144376,2.259163083,2.602450761,3.347794,3.675292733,1.19548445,2.718848918,2.066170414,8
25.18825818,56.38483253,2.2675451,2.601938215,3.374677711,3.683862268,1.211410908,2.774110227,2.0736711,8
25.17766588,56.71931029,2.251837412,2.658618404,3.349181627,3.682368381,1.183783379,2.739213282,2.066170414,8
25.20650543,56.91706722,2.274495736,2.669263128,3.418581731,3.692138025,1.223180736,2.881745082,2.086484773,8
25.23125048,57.03710485,2.291847325,2.678557729,3.473074219,3.703057775,1.254264831,3.000574711,2.09649194,8
25.28056255,57.14844485,2.305529828,2.68544586,3.515665619,3.710045915,1.279548396,3.09308318,2.111049522,8
25.31554386,57.24381374,2.317962216,2.691496414,3.553987877,3.719565536,1.302225472,3.182472614,2.119050255,8
25.35800209,57.3250426,2.326881782,2.696621883,3.582696756,3.72866637,1.318977006,3.248809937,2.125713365,8
25.39778998,57.40281275,2.335113786,2.700247215,3.609042918,3.73326054,1.33594731,3.308377891,2.1337391,8
25.4181735,57.49528242,2.34203317,2.704178825,3.630788659,3.739086074,1.34927353,3.360451409,2.134239145,8
25.4393581,57.57406984,2.347664935,2.706866571,3.648446525,3.744880354,1.359818245,3.404224166,2.138739557,8
25.46303502,57.65234862,2.351221511,2.710154372,3.661210194,3.748068146,1.367556454,3.430976615,2.141739832,8
25.47549655,57.74359757,2.354153029,2.712685854,3.670979838,3.751649724,1.374094552,3.454428762,2.141739832,8
25.49961852,57.81628138,2.35754709,2.714686037,3.682243369,3.756212642,1.381076441,3.483687691,2.143296225,8
25.52000203,57.87955545,2.360291091,2.716936243,3.691000421,3.758569107,1.38728326,3.504083308,2.148402942,8
25.53014928,57.96485339,2.362703812,2.719061438,3.698976151,3.759831723,1.39285877,3.521328637,2.149428036,8
25.53059434,58.03580784,2.364591485,2.720186541,3.704832938,3.76242571,1.397109159,3.536861309,2.149428036,8
25.53468884,58.12390326,2.367104215,2.721686678,3.713689998,3.765425985,1.403290975,3.552368979,2.149428036,8
25.53646906,58.19826556,2.369154403,2.723811872,3.720603131,3.768363754,1.408741474,3.56908926,2.149428036,8
25.53344269,58.25197731,2.370942066,2.72596832,3.726984966,3.770532703,1.412698086,3.582903025,2.155553597,8
25.52845808,58.29958546,2.371867151,2.726980913,3.730047746,3.771032748,1.415592101,3.589147346,2.155678608,8
25.51555149,58.3572137,2.373111015,2.727755984,3.734685671,3.772020339,1.418642381,3.598160671,2.155428585,8
25.51056687,58.38996974,2.373023507,2.728643565,3.735023202,3.773357961,1.419461206,3.597510612,2.155928631,8
25.49481193,58.46239923,2.372135926,2.728649815,3.733498062,3.772101596,1.419079921,3.590141187,2.155178562,8
25.4815493,58.50883752,2.373404792,2.730306217,3.737710948,3.774470563,1.422623995,3.598785729,2.155928631,8
25.47122403,58.54067801,2.373904837,2.730937525,3.740167423,3.775545662,1.424505417,3.601873511,2.155678608,8
25.46152183,58.59194832,2.374704911,2.732843949,3.743261456,3.777758364,1.427493191,3.60786781,2.156928723,8
25.46018667,58.63101142,2.375517485,2.734362838,3.747405585,3.780033572,1.430624728,3.613349562,2.156928723,8
25.44710206,58.65115333,2.376042533,2.734750374,3.748980729,3.782115013,1.432162368,3.618062494,2.156928723,8
25.42912184,58.70791689,2.376798852,2.735494192,3.752537305,3.784558987,1.43446883,3.624981877,2.156928723,8
25.41639328,58.72592254,2.377680183,2.7361255,3.755193798,3.786052873,1.436719036,3.63168249,2.156928723,8
25.39538669,58.75654231,2.377236392,2.736625546,3.75565009,3.787940546,1.437037815,3.630238608,2.156928723,8
25.37455812,58.81467918,2.377917705,2.737500626,3.757994055,3.790359518,1.439194262,3.637895559,2.156928723,8
25.35346253,58.8424506,2.378017714,2.738000671,3.759419185,3.791965915,1.440319365,3.64052705,2.156928723,8
25.33966583,58.87368073,2.37840525,2.73875074,3.760944325,3.793809834,1.44223204,3.645414998,2.156928723,8
25.31047023,58.92149233,2.378674024,2.73875074,3.762106931,3.794147365,1.442782091,3.648640293,2.156928723,8
25.28109662,58.95394319,2.378205231,2.739500809,3.761475623,3.79606004,1.442982109,3.646658862,2.156928723,8
25.25893289,58.98705526,2.37743016,2.740125866,3.76067555,3.796472577,1.44255707,3.641964682,2.156928723,8
25.24299992,58.9818672,2.379142817,2.741000946,3.766094796,3.800254174,1.447026229,3.656178483,2.156928723,8
25.1997406,59.03171333,2.380211665,2.741626003,3.770588958,3.802710649,1.449670221,3.664804273,2.156928723,8
25.21068894,58.95226469,2.381236759,2.744001221,3.77411428,3.806942286,1.451882924,3.676099057,2.157053734,8
25.18300654,58.94992498,2.38321819,2.743501175,3.781958749,3.810336347,1.457089651,3.691988012,2.163591833,8
25.18852522,58.88975357,2.383049425,2.743376164,3.780027322,3.810336347,1.455827035,3.694250719,2.162554238,8
25.17739885,58.85653976,2.383755739,2.743251152,3.782815077,3.812680311,1.457008393,3.698013563,2.162823012,8
25.21424938,58.66625976,2.383118181,2.744376255,3.780621126,3.814455474,1.455652019,3.698226083,2.160116515,8
25.2038351,58.61509117,2.381761807,2.741500992,3.77869595,3.813530389,1.45457067,3.687912638,2.158203839,8
25.1908395,58.57689275,2.377930206,2.741876026,3.767263653,3.81135519,1.446894967,3.663554158,2.156928723,8
25.19796038,58.47974365,2.376386315,2.740250877,3.76329454,3.811061413,1.445188561,3.651890591,2.156928723,8
25.18870324,58.44551258,2.376823855,2.73787566,3.763113273,3.812080256,1.445651103,3.650477961,2.156928723,8
25.15114061,58.40304163,2.371042075,2.736500534,3.748349422,3.809842552,1.435375163,3.61824376,2.156303665,8
25.18763511,58.24088909,2.369516936,2.738125683,3.741136261,3.808942469,1.431774833,3.603329895,2.149428036,8
25.15452303,57.89028763,2.258888057,2.706097751,3.437439707,3.683724755,1.246239097,2.838347358,2.0736711,8
25.18825818,58.41133237,2.294335053,2.722311735,3.522366232,3.745830441,1.301994201,3.081900906,2.104048881,8
25.19279774,58.99519341,2.273858178,2.692496505,3.45691024,3.720121837,1.27216647,2.926974222,2.088859991,8
25.17597467,58.76254419,2.264607331,2.702016127,3.427501297,3.726022378,1.252583427,2.887170578,2.081359304,8
26.15189085,58.71519036,2.258931811,2.695121746,3.412399915,3.716571512,1.246651634,2.83945996,2.0736711,9
25.97021948,58.57862211,2.297779118,2.723936884,3.534611103,3.763563315,1.317139338,3.130667871,2.104048881,9
25.9144096,58.62699321,2.307023714,2.723818123,3.561432309,3.769507609,1.332640757,3.194248692,2.111549568,9
25.90435136,58.5558353,2.31396185,2.723811872,3.580440299,3.774926855,1.344735614,3.236690078,2.119050255,9
25.90452939,58.46509499,2.320512449,2.722936792,3.597198083,3.779921062,1.355492849,3.278018862,2.124431998,9
25.9233107,58.42181023,2.326112962,2.722811781,3.612830765,3.784327716,1.365412507,3.316528637,2.126738459,9
25.87907225,58.5294372,2.33067588,2.723186815,3.626250743,3.789528192,1.373932037,3.350444242,2.131988939,9
25.83830523,58.5964243,2.335307554,2.722686769,3.639520708,3.793372294,1.382870356,3.382809705,2.134239145,9
25.852636,58.55629307,2.337057714,2.722936792,3.645352492,3.794359884,1.386201911,3.397473548,2.134239145,9
25.7706569,58.70995143,2.33865161,2.722561758,3.651028012,3.797397662,1.390139771,3.410724761,2.13461418,9
25.76629536,58.69179319,2.339864221,2.722561758,3.654447075,3.79704138,1.393327563,3.417144099,2.140614729,9
25.72348109,58.74255487,2.340239255,2.722186724,3.655959713,3.797103885,1.394377659,3.42174452,2.140239695,9
25.70220747,58.76468045,2.340014235,2.721561666,3.655653435,3.797678938,1.39417139,3.422407081,2.139114592,9
25.70389868,58.75583022,2.340676795,2.721561666,3.657309837,3.798991558,1.396084065,3.427495047,2.139989672,9
25.66055034,58.83899189,2.341220595,2.720686586,3.658566202,3.799129071,1.397052904,3.432970548,2.13898958,9
25.6731899,58.8257674,2.342508213,2.721061621,3.662641575,3.801554293,1.399984422,3.443415254,2.140989763,9
25.64532947,58.85063961,2.34236445,2.720436563,3.662329046,3.80196058,1.400090682,3.443133978,2.139239603,9
25.6342031,58.81289896,2.342233188,2.720436563,3.662179033,3.80337946,1.400872004,3.441427572,2.141239786,9
25.60385036,58.80470995,2.341333105,2.720061529,3.660266357,3.803423214,1.399871912,3.437427206,2.141239786,9
25.58969762,58.79290964,2.341483119,2.71931146,3.660791405,3.804242039,1.400847001,3.43943364,2.140489718,9
25.56103609,58.76228987,2.34105183,2.71843638,3.659903824,3.803198193,1.400446965,3.438052263,2.140239695,9
25.53335368,58.74697999,2.340933069,2.71843638,3.660122594,3.804304544,1.401172031,3.439683662,2.140739741,9
25.48947127,58.76681671,2.34017675,2.7175613,3.658097409,3.803860754,1.400296951,3.43441443,2.140489718,9
25.43820096,58.80481168,2.338057806,2.716186174,3.652253124,3.802391869,1.397371683,3.420994451,2.134489168,9
25.40143943,58.80710053,2.33832033,2.716311186,3.652959438,3.803848253,1.398490536,3.422694607,2.135739283,9
25.36984054,58.7185982,2.340926818,2.71581114,3.661097684,3.805704673,1.403153463,3.444259081,2.140739741,9
25.31198342,58.78319473,2.343220778,2.716061163,3.667560775,3.808679945,1.407766385,3.459610487,2.141739832,9
25.25519443,58.79916584,2.34411461,2.71581114,3.66979848,3.81014883,1.409579051,3.464835965,2.141739832,9
25.1924417,58.80608326,2.344295877,2.714686037,3.670548549,3.808092391,1.410066595,3.466236093,2.141739832,9
25.17846698,58.79565627,2.346508579,2.715686128,3.677686702,3.811717723,1.414216975,3.484637778,2.141739832,9
25.17855599,58.662445,2.345258465,2.718061346,3.672798755,3.810417604,1.411741749,3.471342811,2.141739832,9
25.1762417,58.55675085,2.34629606,2.715311094,3.675242729,3.811661468,1.41328564,3.478618477,2.141739832,9
25.17597467,58.43427176,2.344708414,2.715311094,3.670111009,3.810836392,1.410241611,3.464192156,2.141739832,9
25.16102083,58.33045955,2.344383385,2.713310911,3.668085823,3.810792638,1.408735224,3.462085713,2.141739832,9
25.17036698,58.17308817,2.342758236,2.713310911,3.663166623,3.811198926,1.405909965,3.448059429,2.141739832,9
25.18069225,58.03758806,2.342020668,2.711679512,3.659566293,3.810461358,1.403566,3.438246031,2.141239786,9
25.14686809,58.00844333,2.341145588,2.708254198,3.657434848,3.81059262,1.40159707,3.433951888,2.141364798,9
25.13761095,57.91826251,2.340020485,2.707491628,3.652709416,3.810623873,1.398959329,3.423738453,2.140489718,9
25.13778897,57.77325093,2.338245323,2.705966489,3.646715117,3.809229995,1.394565176,3.409937189,2.137989489,9
25.17107907,57.5210193,2.336807691,2.704935144,3.640645811,3.808873713,1.391071106,3.396910996,2.134239145,9
25.15790544,57.3520002,2.334382469,2.701122295,3.634232724,3.806304728,1.385895633,3.381815864,2.134239145,9
25.15817248,57.29508405,2.334363717,2.698372043,3.632157534,3.809592529,1.385033054,3.377234195,2.134239145,9
25.13814501,57.2116172,2.33231978,2.695996826,3.625194396,3.808273658,1.380263867,3.360620174,2.134239145,9
25.14072633,57.06360469,2.330557119,2.693621608,3.618225008,3.806623507,1.375894717,3.347050182,2.132363974,9
25.16600544,56.89158465,2.329713292,2.691621425,3.613887111,3.806098459,1.372931946,3.335049083,2.132488985,9
25.16458127,56.79306223,2.327206812,2.685939655,3.604617513,3.808317412,1.367525201,3.315703562,2.126738459,9
25.15861753,56.67180387,2.32423154,2.684039481,3.595822957,3.804917101,1.361687166,3.295214186,2.126738459,9
25.14571094,56.60715648,2.320437442,2.681351735,3.582809266,3.804873347,1.353767691,3.267036606,2.126738459,9
25.15114061,56.54205132,2.318074726,2.678557729,3.575658611,3.803541975,1.34906101,3.250491341,2.124319487,9
25.15496808,56.40639862,2.315324474,2.676682558,3.566820302,3.800066656,1.342991705,3.231733374,2.119050255,9
25.13458457,55.86724651,2.207564609,2.657118266,3.260811036,3.696069635,1.159699924,2.585042918,2.03598015,9
25.37455812,58.47379263,2.25411262,2.665931573,3.383991064,3.757206483,1.23884467,2.84241023,2.0736711,9
25.37829658,58.43503471,2.124532007,2.663912638,3.012457049,3.668942152,1.046814589,2.125969638,1.960223214,9
25.37589329,58.40695811,2.183124871,2.671282063,3.175865759,3.701345118,1.136347786,2.425615822,2.020791259,9
27.11392131,56.15645584,2.21774054,2.675932489,3.275993676,3.720421865,1.190596502,2.615345692,2.050981523,9
27.09825539,56.19689225,2.274458233,2.651867786,3.480624911,3.938979374,1.275254253,3.030627462,2.088859991,9
27.10208286,56.19933369,2.286496835,2.652867877,3.516478193,3.937354226,1.294631027,3.109003388,2.096360678,9
27.11071692,56.17929351,2.296072712,2.653242912,3.545480848,3.936685414,1.310382469,3.172634213,2.104048881,9
27.13029933,56.12293685,2.304854766,2.653742957,3.571658245,3.937285469,1.324458758,3.232389684,2.111549568,9
27.14338394,56.09089291,2.311830404,2.654743049,3.593710264,3.941029562,1.335872303,3.282456768,2.117550118,9
27.17151141,56.07176827,2.320093661,2.656118175,3.617499942,3.938266809,1.349436045,3.338099362,2.119050255,9
27.20222019,56.00874851,2.326137964,2.656993255,3.636189153,3.937779264,1.35965573,3.381453331,2.126225912,9
27.2420971,55.94710206,2.330732135,2.657868335,3.650090426,3.937272968,1.36697515,3.413700034,2.126738459,9
27.26408281,55.8730958,2.33537006,2.658493392,3.664191717,3.936816676,1.374800867,3.447178099,2.127488527,9
27.26025533,55.81246662,2.338657861,2.657368289,3.674023867,3.935491555,1.380007593,3.471817854,2.132488985,9
27.24183007,55.77503115,2.341501871,2.657243278,3.683080946,3.933985167,1.384789281,3.491282136,2.134239145,9
27.22349381,55.73713792,2.344733417,2.656993255,3.692938099,3.934116429,1.390408546,3.516615706,2.134239145,9
27.19278503,55.72050558,2.345402228,2.656493209,3.696394665,3.931903727,1.391289876,3.523472584,2.134239145,9
27.14356196,55.71897968,2.347108634,2.656493209,3.701157601,3.930159817,1.394471418,3.535948726,2.134239145,9
27.11187406,55.71831846,2.346458575,2.656368198,3.70048879,3.92790336,1.393490078,3.533254729,2.134239145,9
27.06692353,55.74329239,2.351659051,2.656743232,3.715115129,3.9283409,1.402109617,3.571264459,2.139989672,9
27.04030925,55.73439129,2.355978196,2.657993347,3.72834134,3.930359835,1.409666559,3.60196727,2.141739832,9
27.00968948,55.72457465,2.356534497,2.658368381,3.730672803,3.929147224,1.410472883,3.608055327,2.141739832,9
26.98245212,55.72615142,2.357403327,2.65911845,3.734341889,3.928490914,1.411910514,3.615174729,2.141739832,9
26.94497851,55.72320134,2.356359481,2.658868427,3.732185442,3.925440635,1.409616554,3.609511711,2.141739832,9
26.91426973,55.71862364,2.357672101,2.659368472,3.736042045,3.925790667,1.411904264,3.618806312,2.141739832,9
26.87074337,55.69654892,2.355396893,2.658618404,3.729841477,3.922284096,1.40717258,3.60481128,2.139739649,9
26.83006536,55.71903054,2.355653166,2.658243369,3.731647893,3.920521434,1.407735132,3.605930133,2.140489718,9
26.8003357,55.69451438,2.353271698,2.658368381,3.724472236,3.917952449,1.403659759,3.590216194,2.134739191,9
26.76998296,55.70168612,2.352127844,2.657743324,3.721690731,3.915683492,1.40180959,3.582571744,2.134239145,9
26.73197528,55.6864271,2.351384026,2.657743324,3.719584288,3.914164602,1.400053179,3.577765054,2.134239145,9
26.69610386,55.68230716,2.345608497,2.655993163,3.703620327,3.90780152,1.389727233,3.53785515,2.131988939,9
26.65364563,55.65463747,2.339914226,2.655368106,3.688300174,3.902932324,1.379407539,3.500589239,2.126738459,9
26.61163246,55.66114799,2.341764395,2.654368015,3.693338135,3.902944825,1.382270301,3.51305913,2.126738459,9
26.58056764,55.66013072,2.338489095,2.65399298,3.684099789,3.899163229,1.376857305,3.491725927,2.126738459,9
26.53766435,55.65382366,2.335751344,2.652492843,3.675880287,3.895100357,1.372094369,3.471649089,2.123663177,9
26.47517866,55.63785255,2.337001459,2.652742866,3.679861901,3.895819173,1.373582005,3.480693667,2.126738459,9
26.44001933,55.66165662,2.337701523,2.651617763,3.681393292,3.89448155,1.374763363,3.485756631,2.126357174,9
26.38848198,55.63754737,2.33875787,2.651992797,3.684412318,3.894900339,1.376238498,3.493876124,2.126738459,9
26.32635233,55.62177971,2.338470343,2.650992706,3.684224801,3.892843901,1.375075892,3.492007203,2.126738459,9
26.26315455,55.62300043,2.33766402,2.650617671,3.681443296,3.891012483,1.37298195,3.488344367,2.126738459,9
26.22479082,55.62025381,2.33625139,2.650111375,3.677730456,3.889087307,1.370762997,3.47810593,2.125200818,9
26.16996007,55.62376338,2.335363809,2.649980113,3.675086464,3.88813722,1.368712809,3.473911796,2.125713365,9
26.14325678,55.63688614,2.333801166,2.649348805,3.671036093,3.885793255,1.366512608,3.462135718,2.119050255,9
26.09109636,55.62244093,2.331650969,2.64820495,3.664266724,3.882705472,1.36194969,3.44795317,2.119050255,9
26.04392055,55.60809745,2.329513273,2.646936084,3.658841227,3.880011476,1.357930572,3.434364425,2.119050255,9
26.00413265,55.62162712,2.32631298,2.6465673,3.649552877,3.877273725,1.352761349,3.413012471,2.11780014,9
25.95562168,55.61404847,2.322250108,2.645667218,3.638958157,3.873548384,1.345241911,3.386816322,2.111549568,9
25.91325246,55.63668269,2.318624776,2.644910899,3.628232175,3.870304337,1.338997589,3.363289168,2.111549568,9
25.87916126,55.59253325,2.3134243,2.643517021,3.614262146,3.865141364,1.330034268,3.328779759,2.106299087,9
25.83501183,55.58851504,2.311386614,2.642504429,3.607811555,3.862966165,1.326358932,3.315759817,2.104048881,9
25.79869535,55.62081331,2.307467505,2.641110551,3.59716058,3.859122063,1.319427047,3.291232571,2.104048881,9
25.722769,55.61643905,2.30162322,2.638822841,3.58110911,3.853446544,1.307625967,3.255804328,2.096360678,9
25.72882175,55.65412884,2.300679383,2.639079115,3.577946321,3.852546461,1.307088418,3.248016115,2.096360678,9
25.71360087,55.65662114,2.298922973,2.638316545,3.572095785,3.850033731,1.304006885,3.236283791,2.096360678,9
25.95651179,55.21375347,2.298629196,2.638060272,3.571608241,3.849171152,1.303375578,3.233796063,2.096360678,9
25.88040742,55.43760332,2.06580163,2.590924706,2.955751857,3.693250627,0.915777592,2.01020279,1.844968912,9
25.87916126,55.61008113,2.06492655,2.592299832,2.947413594,3.68978156,0.916477656,2.001920781,1.844987664,9
25.83056128,56.51697566,2.295497659,2.662656273,3.548643638,3.819724706,1.294631027,3.220319829,2.095360586,10
25.84667226,56.49256123,2.285184215,2.662268738,3.518103342,3.818399585,1.278017006,3.15566391,2.08448459,10
