@relation 'Sensor Response'
@attribute In_Temperature numeric
@attribute In_Humidity numeric
@attribute Out_Temperature numeric
@attribute Out_Humidity numeric
@attribute TGS2602-B00 numeric
@data
39.52267236,23.88764274,28.93896484,35.40141282,0.901019991
39.57883828,23.79496961,28.98552734,35.49549726,0.89936984
39.63642837,23.72360825,29.16340495,35.55402948,0.896575834
39.69170418,23.63149462,29.30095052,35.50092339,0.893775578
39.78810305,23.51145698,29.25230469,35.92981509,0.892281691
39.90248213,23.39782813,29.56554688,35.49080434,0.89085656
39.99665573,23.28231734,29.69159505,35.13546334,0.888700113
40.01641616,23.23796445,29.70341146,34.80091291,0.885699838
39.99923705,23.23765927,29.7270638,34.54518633,0.881518205
40.02309199,23.18867781,29.88075521,33.66682939,0.877755361
39.9136085,23.25418987,29.97871745,33.91332263,0.8721736
40.02780957,23.12413214,30.14803385,33.07797433,0.869617116
39.86447445,23.25139239,30.06734375,34.22776998,0.280413173
40.01338979,23.09478396,30.10894531,34.02820938,0.313416194
39.9428041,23.13323669,30.12317708,34.41937043,0.341368753
40.04098319,23.05261819,30.31677734,34.1535766,0.35793902
40.02469418,23.03827471,30.40516927,34.05000979,0.377965854
40.03030187,23.03267974,30.50300781,34.04247743,0.388648082
40.03386231,23.02332087,30.66649089,34.00024723,0.405312107
40.02878869,23.01167315,30.69026693,33.85127833,0.413775382
40.03306121,22.99387096,30.7816276,33.92192817,0.428439225
40.05068538,22.97795071,30.78554036,33.79778371,0.435846153
40.04116121,22.96960911,30.92449219,33.53767788,0.447947261
40.04908319,22.95312937,30.93492839,32.85914642,0.454560366
40.02594034,22.96274255,31.04442057,32.36381439,0.464411268
40.06261285,22.90994634,31.12888672,31.9283568,0.471074378
40.03893594,22.90079093,31.2418099,31.33143924,0.479012605
40.06252384,22.86625467,31.30057943,30.98846696,0.485219423
40.05825132,22.84367132,31.39104818,30.62814484,0.491482497
40.06279088,22.80720226,31.44328776,30.39911178,0.496983
40.06563923,22.77383586,31.51320964,30.23566124,0.502145973
40.0589634,22.76056051,31.55122396,30.12592065,0.506708891
40.05264363,22.73421327,31.56203125,30.25844774,0.107903629
40.06759747,22.69754075,31.63121745,30.38649741,0.18852351
40.07249307,22.66351314,31.68608073,30.48645503,0.213407038
40.06759747,22.65700262,31.7086849,30.52642869,0.230321087
40.06190077,22.63391063,31.68469401,30.64664692,0.244147352
40.06430406,22.61921111,31.65403646,30.84521843,0.256392223
40.0426744,22.61636276,31.63140625,31.04125711,0.267149458
40.06813153,22.57714707,31.58156901,31.25824345,0.277556661
40.06385901,22.56580453,31.43076823,31.55188285,0.286963772
40.06733043,22.5470868,31.42030599,31.68234156,0.296189617
40.06154472,22.55980265,31.17586589,32.17162247,0.304640391
40.06092164,22.53279418,31.09567708,32.37245651,0.313034909
40.05718318,22.52958979,31.3601888,32.06465138,0.320973136
40.06893263,22.49688462,31.34390625,32.15207524,0.328836356
40.05024033,22.52511381,31.30365885,32.22445514,0.335968259
40.06287989,22.5013606,31.26992839,32.34394886,0.343456444
40.05842934,22.50639607,31.24041667,32.41980605,0.35029457
40.05121945,22.50034333,31.18049479,32.40275287,0.357320214
40.03590956,22.50120801,31.13216146,32.51812823,0.363895816
40.04872714,22.48900079,31.0375651,32.56437125,0.370777696
40.05629307,22.46199232,30.90033203,32.38313744,0.3773783
40.02300298,22.46835025,30.71565755,32.26774454,0.383703879
40.03288319,22.44861524,30.61333333,32.44033731,0.390291982
40.04757,22.4050253,30.53953125,32.64095978,0.396805079
40.03715572,22.40588998,30.57244792,32.78891231,0.403105655
40.03608759,22.39541212,30.49410156,33.08808233,0.409368729
40.02051067,22.39271636,30.3767513,33.39267196,0.415325524
40.02193484,22.38045828,30.20216146,33.71707214,0.42161985
40.01739528,22.36799674,30.06719401,34.0487927,0.427632901
40.03350627,22.33778388,30.01764323,34.15374859,0.434252257
40.03119198,22.32389817,30.00940755,34.32308194,0.440021535
40.03315023,22.32003255,29.9242513,34.69451082,0.446359615
40.03635462,22.31957478,29.86037109,35.1418396,0.451803864
40.03154803,22.3187101,30.09438802,34.86311782,0.457804413
40.02166781,22.32059205,30.09508464,34.89417855,0.46246109
40.03208209,22.30991073,30.21893229,34.54404518,0.468155361
40.0109865,22.33447776,30.21174479,34.70968638,0.471368155
40.02736451,22.31591262,30.2659375,34.64462266,0.477231192
40.02941176,22.31382722,30.22940104,34.53905709,0.10354698
39.96594695,22.37425294,30.07559245,33.96834998,0.155482985
40.02424913,22.30624857,30.26097005,33.81236819,0.1714907
39.97155464,22.33737697,30.34128906,32.7861052,0.191811311
40.02700847,22.26428626,30.19735026,32.31611827,0.201999744
40.0174843,22.25202818,30.43828125,31.81637156,0.21725114
40.03466341,22.21337199,30.46261719,31.44345134,0.224476801
40.01695023,22.20472521,30.64728516,31.90406167,0.23724047
40.05006231,22.16810356,30.65621094,32.09553781,0.243459789
40.04214033,22.15075914,30.66255859,31.62691813,0.255129608
40.04935022,22.1367717,30.69779297,32.78391738,0.261230166
40.03243814,21.76348516,30.67524089,32.14311419,0.268080794
40.04561176,21.7769131,30.83796875,31.09205287,0.272668714
40.06982274,21.7560591,31.08608073,30.05516301,0.278931787
40.06670736,21.72930495,31.2358138,29.17722004,0.282719634
40.07178098,21.71501233,31.15443359,30.5405625,0.286820009
31.65882099,30.65980011,30.64301432,32.32227894,0.205518816
30.79594873,31.87970804,30.8078125,32.1779273,0.196436734
30.58285649,32.19048346,30.97421875,31.81017707,0.191623794
30.53844002,32.24210981,31.09632813,31.45202524,0.188060967
30.55757738,32.19536634,31.22447266,30.99138843,0.185291964
30.61748175,32.10269322,31.28467448,30.60958386,0.182904245
30.68842349,31.98326594,31.40780599,30.11943063,0.18076655
30.77262786,31.83738969,31.50001302,29.83071449,0.17891638
30.85069047,31.69537906,31.58483724,29.58461656,0.177122466
30.92910913,31.56659291,31.66207031,29.46595604,0.175472315
30.99622339,31.44584319,31.74072266,29.16774308,0.173928424
31.0506981,31.34706645,31.76590495,29.20093605,0.172434537
31.09929808,31.25083289,31.80690755,29.1015661,0.171003156
31.12520027,31.18516823,31.78119141,29.04278268,0.169503018
31.14789807,31.12932021,31.77602865,28.96058083,0.168246653
31.17246509,31.07270924,31.80620443,28.37194488,0.166927783
31.19222553,31.01513186,31.80551432,27.56605202,0.165646415
31.19747718,30.94758526,31.77534505,27.13941704,0.164340046
31.18243432,30.9209837,31.73435547,27.11582127,0.163096182
31.14905521,30.89789171,31.66141276,27.46973357,0.161796063
31.10980138,30.90313064,31.60779948,27.85755441,0.160589702
31.06218051,30.93161415,31.51662109,28.29470299,0.15936459
31.01705196,30.96492968,31.48016276,28.44613417,0.158251988
30.97512779,30.98532591,31.44656901,28.26678899,0.157208143
30.93115638,31.00607818,31.34888021,28.34306653,0.156145546
30.88451464,31.02744081,31.29596354,28.56743599,0.155126702
30.83217619,31.06360469,31.21866536,28.68594295,0.154107859
30.77396302,31.09864958,31.12854167,29.07515984,0.15313277
30.71521579,31.1440706,31.00548828,29.31457454,0.152207685
30.65664658,31.19406933,30.91796224,29.5394502,0.151270099
30.59629714,31.25195188,30.83608724,29.60660712,0.150357516
30.51360596,31.31532769,30.79255859,29.54756537,0.149432431
30.44213016,31.39004603,30.7058724,29.71540177,0.148569852
30.36834007,31.4565245,30.62089844,29.80880801,0.147732275
30.29597416,31.52432542,30.56866536,29.68477471,0.146888448
30.23687088,31.58373388,30.46363932,29.93297009,0.146107127
30.15969838,31.67177844,30.35470052,30.10709617,0.14526955
30.14260828,31.69568424,30.24929036,30.41559485,0.147357241
30.28217746,31.49772386,30.15852214,30.55030369,0.152020168
30.23660385,31.52885227,30.00854167,30.88460635,0.150713798
30.32516976,31.39065639,29.93680339,31.08982599,0.153257781
30.35383129,31.32875563,29.83825521,31.24504011,0.153876588
30.36718293,31.28358892,29.76822917,31.43348304,0.154432889
30.35810381,31.26970321,29.74079427,31.54401571,0.154632907
30.39121589,31.21019303,29.69604818,31.55511295,0.155114201
30.37279062,31.20576791,29.70769531,31.49638193,0.15498919
30.39299611,31.16446682,29.77146484,31.64048064,0.155176707
30.42530709,31.09864958,29.71164062,31.94626338,0.155382976
30.37946644,31.13349101,29.86176432,31.55960969,0.15433288
30.38916864,31.11121284,29.86415365,31.71366246,0.154070356
30.41008621,31.08272933,29.92942708,31.76465017,0.153807832
30.39103787,31.08476387,29.84272135,31.12057076,0.153145271
30.36923018,31.08232242,29.68610026,31.32675122,0.152732733
30.36202029,31.07764299,29.77300781,31.85967848,0.152013917
30.33033239,31.1123827,29.83636719,31.52665914,0.150851311
30.38783347,31.01365682,29.94160156,31.84961322,0.150988823
30.30612141,31.10170138,30.07063151,31.69376399,0.148532349
30.33318074,31.05836576,30.16689453,31.14082905,0.148069806
30.22254012,31.17804735,30.33273437,30.93531785,0.1441757
30.20865441,31.18415096,30.49494141,30.87800094,0.142444291
30.13201597,31.21838204,30.49736979,30.1053291,0.137337574
30.16041047,31.15068284,30.58085937,29.88808402,0.136662512
30.22779177,31.03980062,30.77547526,30.10706551,0.136149965
30.26891483,30.97418682,30.76327474,30.58551757,0.135556161
30.28440274,30.94265151,30.76964193,30.49707606,0.135093618
30.30256097,30.91457491,30.78039063,30.43373901,0.134574821
30.33380382,30.85598026,30.9189974,30.08880265,0.134124779
30.40225325,30.76290023,31.01784505,30.12131718,0.133893508
30.48716971,30.63579258,31.13833984,30.04244475,0.133630984
30.59077846,30.4987157,31.24797526,29.94280628,0.133412214
30.68308283,30.36097759,31.29630859,30.02836238,0.133224697
30.78544544,30.22237481,31.45321615,29.78151323,0.133049681
30.88558277,30.07482007,31.54642578,29.20143285,0.132855913
30.99488823,29.93830269,31.69003255,29.20142183,0.132793408
31.07633326,29.8216729,31.66089193,29.32028031,0.132555886
31.15938048,29.72487984,31.65952474,29.41266579,0.132437125
31.23868925,29.62086417,31.91567057,28.77398,0.132318364
31.31479362,29.51166044,32.02636719,28.36427169,0.132112095
31.37968261,29.42092012,32.06403646,28.18525705,0.131862072
31.43406831,29.34935531,32.10432292,27.97531283,0.131637052
31.48231225,29.28135093,32.16476563,27.62271406,0.131374528
31.52717377,29.19768063,32.18895182,27.35525405,0.131130755
31.5460441,29.16304265,32.15414063,27.4180511,0.130818227
31.55485618,29.13150734,32.14865885,27.38531561,0.130430691
31.55814959,29.11339996,32.14541667,27.46147497,0.130130664
31.55717047,29.09102007,32.15136719,27.50595102,0.129780632
31.56090893,29.08308537,32.1404362,27.593445,0.129449351
31.55289794,29.07240406,32.12541667,27.53018855,0.129093069
31.54435289,29.06802981,32.10242839,27.67767755,0.128736786
31.53767707,29.08801912,32.07995443,27.88494667,0.128393005
31.51426719,29.09061316,32.0357487,28.06971811,0.128030472
31.48640675,29.12362351,31.99207682,28.20625675,0.127605433
31.45365072,29.15251392,31.93035156,28.41768416,0.127274152
31.42311996,29.19228911,31.90472005,28.52706503,0.126892867
31.38742657,29.22479082,31.83802734,28.577683,0.126555336
31.35262328,29.2641591,31.79433594,28.74730712,0.126124047
31.31479362,29.30291702,31.7511849,28.751087,0.125817769
31.28355077,29.34284479,31.72013672,28.84465948,0.125492739
31.25488924,29.36486865,31.72289714,28.61946915,0.125148958
31.21821673,29.39650568,31.62198568,28.61309445,0.124798926
31.17566949,29.43394115,31.48527995,29.23226995,0.124398889
31.11656621,29.48409247,31.42888021,28.86501616,0.123998852
31.06458381,29.54400956,31.375625,29.14053589,0.123636319
31.0158058,29.59782305,31.36672526,28.70351698,0.123267535
30.96106406,29.65133135,31.26494792,29.15129603,0.122867499
30.89955749,29.72279444,31.12115885,29.55466168,0.122467462
30.8257674,29.79807228,31.07528646,29.67429127,0.122036173
30.75785204,29.8824038,30.89863281,30.12224794,0.12167989
30.68272679,29.96693879,30.81912109,30.20171002,0.121292355
30.61427736,30.06942855,30.67608073,30.43690042,0.120879817
30.53051804,30.17685206,30.63428385,30.4062451,0.120429776
30.45646092,30.28590321,30.57655599,30.30388076,0.12003599
30.38062359,30.38559548,30.43175781,30.53143708,0.119667206
30.29472801,30.47933674,30.29723958,30.66878618,0.119285921
30.2231632,30.571959,30.24483073,30.76198617,0.118892135
30.1614786,30.63742021,30.21552083,30.6820689,0.118517101
30.10762697,30.70267796,30.22064453,30.73265012,0.118198321
30.21550825,30.59688207,30.30371745,30.52867578,0.122667481
30.12213575,30.67205819,30.34814453,30.5181299,0.118010804
30.17928079,30.6297907,30.30681641,30.67560639,0.121336109
30.11563795,30.66249587,30.39403646,30.75514317,0.117654522
30.2069632,30.57323059,30.4550651,30.48174453,0.121504874
30.14616871,30.59800107,30.45643229,30.64089799,0.117348244
30.12498411,30.64484627,30.39249349,30.09936514,0.116998212
30.1200885,30.62312759,30.38203776,29.72926819,0.116685683
30.13700058,30.57796089,30.48522135,29.65824143,0.116485665
30.16842145,30.52180769,30.43466797,29.70481563,0.116273145
30.21123573,30.44637725,30.69489583,29.66516822,0.116148134
30.2792401,30.14821597,30.79804036,29.58995802,0.115304306
30.35748074,30.04720124,30.92038411,29.4865086,0.114935523
30.45672796,29.91012436,30.98326823,29.51474852,0.114816762
30.5756466,29.77884591,31.13386719,29.81977914,0.114716753
30.67302459,29.64894077,31.19865234,29.2877081,0.114641746
30.78455533,29.49818163,31.42597005,29.09397486,0.114479231
30.87748277,29.38562092,31.55552734,29.30662484,0.114454229
30.93462781,29.31649755,31.42031901,29.56574152,0.11424796
30.92991023,29.32412706,31.41261719,29.50942473,0.113916679
30.93809923,29.31069912,31.37835286,29.0863825,0.113685408
30.94165967,29.29630477,31.45819661,28.97897741,0.11337913
30.97646296,29.25073116,31.43265625,29.04921298,0.113197864
31.03049261,29.1710282,31.58828125,28.78132355,0.113091604
31.14496071,29.035935,31.85638672,28.57557226,0.113166611
31.27269144,28.87800412,31.99979818,28.28627072,0.113247868
31.39739579,28.72948297,32.09657552,27.88311996,0.113279121
31.52405839,28.56483813,32.22751302,27.40105013,0.113404132
31.61565067,28.4482592,32.29997396,27.1468685,0.113322875
31.68935175,28.35553521,32.3456901,26.90256806,0.113222866
31.73430228,28.26850792,32.38047526,26.11436044,0.113097854
31.79385061,28.17578393,32.45072917,25.33351973,0.112972843
31.86746268,28.04013123,32.51759115,24.94741084,0.11283533
31.95424837,27.89364462,32.65683594,24.21743481,0.112791576
32.04557361,27.74064749,32.73226563,23.81751726,0.11271657
32.11339996,27.60947077,32.7810612,23.52165966,0.112541553
32.19333181,27.45825386,32.91213542,23.74785786,0.112472797
32.27913837,27.31237761,32.98460286,24.25733306,0.11239779
32.34171308,27.20876885,33.00496745,24.50715739,0.112197772
32.38550647,27.12845553,33.02693359,24.60776603,0.111991503
32.39422955,27.08796826,33.0055013,24.88883008,0.111760232
32.39823504,27.06879276,32.98357422,25.10608288,0.11151646
32.38924493,27.07174283,32.9603125,25.31908909,0.111228933
32.36903944,27.06518146,32.91933594,25.56767433,0.110960159
32.35818011,27.0748455,32.89534505,25.68309028,0.110610127
32.32613616,27.09137611,32.85972656,25.89775345,0.11031635
32.30379441,27.11309478,32.81464844,26.0665046,0.110003821
32.27379772,27.12952366,32.77521484,26.31098328,0.109710044
32.23837135,27.16034689,32.72470703,26.56137918,0.109460021
32.20517027,27.19996948,32.70688151,26.73965346,0.109197497
32.17499555,27.24462755,32.66160156,26.7634458,0.108916222
32.13974721,27.27890949,32.62123047,26.887608,0.10868495
32.12060985,27.30525673,32.6270638,26.66182823,0.108472431
32.09150327,27.33221434,32.49440755,26.90927076,0.108191155
32.04352636,27.39101244,32.44063151,27.27183758,0.10791613
31.98789451,27.44172325,32.34843099,27.12971343,0.107616103
31.92781211,27.51959513,32.22304688,27.40003032,0.107284822
31.86808576,27.57574833,32.12488932,27.48649151,0.106966043
31.80203962,27.64476997,32.07036458,27.6396542,0.106691018
31.74427151,27.70901045,31.99325521,28.01106594,0.10639099
31.67021439,27.80285344,31.9171875,28.15866999,0.106072211
31.60265507,27.88398057,31.84315755,28.30660725,0.105747181
31.53429465,27.96342921,31.74276693,28.66793215,0.105422152
31.46744742,28.05635665,31.68024089,28.95466115,0.105165878
31.40175733,28.14348567,31.60967448,29.13097934,0.104915855
31.33019252,28.23982096,31.48373047,29.309526,0.104653331
31.25346507,28.3458203,31.31031901,29.44172414,0.104384557
31.16730246,28.46896061,31.20841146,29.55439302,0.104065778
31.08452227,28.56382086,31.12872396,29.81232381,0.103759499
31.00957504,28.67363495,31.03226562,29.98696249,0.103490725
30.93907836,28.76986852,31.00790365,29.94710084,0.1032157
30.87659266,28.84936802,30.97335286,30.03039046,0.102965677
30.82977289,28.92342514,30.96373047,30.07362856,0.102828164
30.80342565,28.97637395,30.94884766,30.20759781,0.10267815
30.78945093,29.00348414,31.08712891,30.09420549,0.10255939
30.79203225,29.01970957,31.12597005,30.01041415,0.102484383
30.79924214,29.01553877,31.12614583,29.98966443,0.102409376
30.80689708,29.01045243,31.14910807,30.08917918,0.102365622
30.82229597,29.01894662,31.16798828,29.96621634,0.102296866
30.8192696,29.01955698,31.1945638,29.94551934,0.102215608
30.8354696,29.0192518,31.23819661,29.78993059,0.1021281
30.83920806,29.01757331,31.26132812,29.89012017,0.1021281
